"","model","dataset","priorHyperParameter","execFolder","sgrna","gene","logRatioLeftBound","logRatioRightBound","logRatio"
"11785","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",79,"KDR",-0.342119425088195,-0.195314910749387,-0.248951116353223
"11786","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",80,"KDR",-0.301160211651489,-0.13824467619329,-0.239250922635165
"11787","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",81,"KDR",-0.0555577508867603,0.0874491948980168,0.0381432878300088
"11788","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",82,"PDGFRA",-0.163115895997968,-0.041413154745481,-0.0989236469488798
"11789","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",83,"PDGFRA",-0.216762422831414,-0.111751858758041,-0.174499635332978
"11790","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",84,"PDGFRA",-0.170996777620124,-0.00715700003819111,-0.0718424902042226
"11791","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",85,"PDGFRB",-0.31769064012745,-0.152242230394036,-0.217162633638912
"11792","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",86,"PDGFRB",-0.420490107274116,-0.248763016227749,-0.317250187602785
"11793","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",87,"PDGFRB",-0.24946133375648,-0.0946407554090167,-0.190424013289105
"11794","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",88,"ALK",-0.451825565651314,-0.271091649788942,-0.357402637071535
"11795","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",89,"ALK",-0.365085751410084,-0.230625160197025,-0.275509040873794
"11796","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",90,"ALK",-0.329316083144869,-0.17582598705975,-0.237266950752446
"11797","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",91,"ROS1",-0.496797456382169,-0.399005302895159,-0.444775087691775
"11798","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",92,"ROS1",-0.108759495716307,-0.0337069171545718,-0.0722773362650617
"11799","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",93,"ROS1",-0.235022859703082,-0.106559865688636,-0.149217191819431
"11800","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",94,"RET",-0.415568878503889,-0.280931555366785,-0.366566047479028
"11801","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",95,"RET",-0.420446533071058,-0.308406401869234,-0.378910759768615
"11802","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",96,"RET",-0.477708291456829,-0.330380966166142,-0.388761697183387
"11803","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",97,"FGFR1",-0.412861924110479,-0.219367987527614,-0.326651750460273
"11804","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",98,"FGFR1",-0.568856049807225,-0.326098295255345,-0.45457910829712
"11805","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",99,"FGFR1",-0.455318623571551,-0.207474050238224,-0.339087603736066
"11806","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",100,"FGFR2",-0.488104708901247,-0.359820187259168,-0.41212618044874
"11807","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",101,"FGFR2",-0.46071240308297,-0.285335768895944,-0.391512935445185
"11808","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",102,"FGFR2",-0.489001787032332,-0.313075538523717,-0.38732334972623
"11809","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",103,"FGFR3",-0.129190227250924,-0.0145380409986184,-0.0780478282111229
"11810","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",104,"FGFR3",-0.235704332807091,-0.148551084453889,-0.188041351130095
"11811","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",105,"FGFR3",-0.231807545424174,-0.150415003629331,-0.195015041609537
"11812","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",106,"PIK3R1",-0.224385979586374,-0.12625278223953,-0.181694454155691
"11813","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",107,"PIK3R1",-0.00342384938116478,0.0868489837913432,0.0342331771851152
"11814","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",108,"PIK3R1",-0.187763304786935,-0.0709882438555588,-0.143401288349698
"11815","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",109,"PDK1",-0.30143172421972,-0.0623857369327025,-0.176272264105659
"11816","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",110,"PDK1",-0.441539438483958,-0.234207414898478,-0.326883347815979
"11817","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",111,"PDK1",-0.2088729944345,-0.0355366859277116,-0.134469119986413
"11818","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",112,"PGR",-0.210189667693858,-0.0260876793806626,-0.106024624350185
"11819","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",113,"PGR",-0.0847629722068989,0.0381760140394217,-0.0436472145467817
"11820","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",114,"PGR",-0.0340861554475326,0.0772512099894191,0.00431342738537081
"11821","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",115,"AR",-0.235336599125971,-0.11208503718665,-0.194893130929669
"11822","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",116,"AR",-0.340432280586245,-0.125660540002324,-0.223599035200955
"11823","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",117,"AR",-0.191423125327384,-0.104407571871871,-0.146338561474959
"11824","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",118,"SRC",-0.230394531839236,-0.148366164963285,-0.188102933974463
"11825","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",119,"SRC",-0.127460060016058,-0.0510018717034846,-0.0914369090424579
"11826","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",120,"SRC",-0.321049846856664,-0.177700877318907,-0.240367016822256
"11827","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",121,"ILK",-0.687496947826255,-0.517804064899419,-0.603346611280067
"11828","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",122,"ILK",-0.37583795338,-0.154416255299845,-0.277343946590928
"11829","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",123,"ILK",-0.174317212035849,0.0517487671215448,-0.0739186978536478
"11830","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",124,"PTK2",-0.675744799301231,-0.423525841374297,-0.550564312208994
"11831","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",125,"PTK2",-0.434796322996071,-0.256728636082571,-0.328135301828112
"11832","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",126,"PTK2",-0.571213163292353,-0.428433682778141,-0.478950507672376
"11833","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",127,"KRAS",-0.584696700427921,-0.439242422381623,-0.501139181996778
"11834","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",128,"KRAS",-0.455198912250008,-0.267218575703224,-0.356838748935093
"11835","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",129,"KRAS",-0.281848667131877,-0.123205661163316,-0.184217759213948
"11836","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",130,"NRAS",-0.412297153613128,-0.274203727757155,-0.353261813615009
"11837","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",131,"NRAS",-0.355007152311236,-0.214669034621596,-0.295425143166593
"11838","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",132,"NRAS",-0.19429793478154,-0.0781277811731437,-0.158073203010914
"11839","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",133,"HRAS",-0.306572796085821,-0.138091624277275,-0.234923524674209
"11840","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",134,"HRAS",-0.308901329598942,-0.219548005225351,-0.264040390156106
"11841","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",135,"HRAS",-0.283104692695701,-0.144983481734034,-0.19971653688877
"11842","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",136,"ARAF",-0.11848705215242,-0.0339186962918494,-0.0790715222345545
"11843","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",137,"ARAF",-0.266626343264806,-0.114819026360421,-0.203334654469598
"11844","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",138,"ARAF",-0.19356969409641,-0.0519139340829908,-0.132049708438905
"11845","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",139,"BRAF",-0.27660749213114,-0.178041628341164,-0.232010621576634
"11846","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",140,"BRAF",-0.142838225137335,-0.0326865926217105,-0.10891871742304
"11847","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",141,"BRAF",-0.359601101815716,-0.178537301395731,-0.26137823211638
"11848","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",142,"RAF1",-1.1112992868751,-0.946779563796756,-1.04765484655133
"11849","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",143,"RAF1",-1.07628310027044,-0.885719172031779,-0.969600561845825
"11850","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",144,"RAF1",-0.449663542086864,-0.276692044587003,-0.379180079249662
"11851","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",145,"TGFBR1",-0.0918813188139306,0.0985433922991307,0.0133444210915637
"11852","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",146,"TGFBR1",-0.10251746882232,0.0031681070885238,-0.0677486047687052
"11853","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",147,"TGFBR1",-0.0502313394509884,0.079575131533005,0.0297499328839554
"11854","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",148,"TGFBR2",-0.160401879764221,-0.01415866026536,-0.0690729990356755
"11855","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",149,"TGFBR2",0.00369069015665312,0.081217136284396,0.0403547133740953
"11856","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",150,"TGFBR2",-0.254905611701772,-0.126758252596004,-0.210161222700954
"11857","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",151,"TGFBR3",-0.0859325422705058,0.0134616724320039,-0.0521589559195277
"11858","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",152,"TGFBR3",-0.204420902412446,-0.0498946986758968,-0.106108114292249
"11859","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",153,"TGFBR3",-0.274237185927992,-0.166330441534965,-0.237463717009071
"11860","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",154,"YAP1",-0.267143602505346,-0.190394366665733,-0.227819510314863
"11861","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",155,"YAP1",-0.457457183124101,-0.289558075693072,-0.363717465821177
"11862","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",156,"YAP1",-0.311721066546356,-0.175975019160386,-0.22295735914448
"11863","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",157,"MYC",-1.71845641064335,-1.44715189983863,-1.57589165926773
"11864","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",158,"MYC",-1.27275136596484,-1.08046152771252,-1.1569222282433
"11865","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",159,"MYC",-1.35188969957888,-1.15968616088576,-1.2648559913385
"11866","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",160,"MYCN",-0.131910403326084,-0.0368005786324856,-0.0825121280372173
"11867","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",161,"MYCN",-0.141027525719609,-0.0601227224359982,-0.101006928915518
"11868","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",162,"MYCN",-0.190992835350894,-0.106006331721953,-0.150474216867421
"11869","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",163,"MDM2",-0.597914189175725,-0.45343459257667,-0.506068597297502
"11870","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",164,"MDM2",-0.432001834109179,-0.27264928222551,-0.331797162629953
"11871","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",165,"MDM2",-0.42239220219992,-0.26322971853647,-0.335875472235026
"11872","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",166,"TP53",-0.203498081260782,-0.0478540099786846,-0.140550073166442
"11873","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",167,"TP53",-0.0692543074192051,0.0107178709688336,-0.0299806808644359
"11874","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",168,"TP53",-0.370821657910068,-0.198990687324402,-0.276991833660663
"11875","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",169,"BRCA1",-0.295280812836469,0.000667745455959333,-0.156873187682135
"11876","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",170,"BRCA1",-0.340686718722704,-0.258472820465373,-0.301264708574625
"11877","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",171,"BRCA1",-0.244120175504776,-0.0944921130440165,-0.18242648938781
"11878","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",172,"BRCA2",-0.158059609009006,-0.034598617925486,-0.112402079079335
"11879","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",173,"BRCA2",-0.257975765191848,-0.122764682420608,-0.174734958258957
"11880","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",174,"BRCA2",-0.254003758902572,-0.0880413952190011,-0.153217947082488
"11881","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",175,"PARP1",-0.940884319778845,-0.786948210021274,-0.883088106341098
"11882","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",176,"PARP1",-0.548834761103403,-0.323057325611548,-0.442808840825668
"11883","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",177,"PARP1",-1.27834734504135,-1.1230978078986,-1.18784861567456
"11884","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",178,"PARP2",-0.392811615342038,-0.247838897268396,-0.298936749341877
"11885","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",179,"PARP2",-0.286786238089903,-0.178392079766046,-0.251772296766416
"11886","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",180,"PARP2",-0.191812275236604,-0.102733358991327,-0.151651311189047
"11887","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",181,"CDK12",-1.14825237175259,-0.986469055979066,-1.08758984195261
"11888","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",182,"CDK12",-1.36237730133857,-1.05097796444276,-1.21781780029853
"11889","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",183,"CDK12",-0.852017144207064,-0.585403834906613,-0.717139102737479
"11890","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",184,"CHEK1",-1.89783986243166,-1.58117068828287,-1.74703528271313
"11891","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",185,"CHEK1",-1.97050271706273,-1.78116790514601,-1.88781552562989
"11892","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",186,"CHEK1",-2.05315783401128,-1.84191581775956,-1.96044105712649
"11893","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",187,"ATG4B",-0.374677845832069,-0.220317763904662,-0.27864799486391
"11894","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",188,"ATG4B",-0.444538875135051,-0.273365411251606,-0.341699314069567
"11895","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",189,"ATG4B",-0.206396028727832,-0.000883004070577438,-0.104998794855873
"11896","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",190,"CA9",-0.152754696799418,0.000503215679571236,-0.0545586695195499
"11897","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",191,"CA9",-0.124322810746877,-0.0157720601741526,-0.0851642126890456
"11898","humi.models.MixYS$Builder","X0569_4222344.csv",0.001,"exec_63",192,"CA9",-0.21812824381147,-0.139078258632291,-0.182660553324827
"11899","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",1,"ctl_22",-0.059251402441674,0.194048710052338,0.0640653373131708
"11900","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",2,"ctl_23",-0.084349251339581,0.057509797698239,-0.0235180765090106
"11901","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",3,"ctl_24",0.0693677360565957,0.235471200519824,0.140261820684561
"11902","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",4,"ctl_25",-0.188358707710371,-0.0151518856507163,-0.0891744423040388
"11903","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",5,"ctl_26",-0.194228639025309,0.0137087204300421,-0.0887344481609516
"11904","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",6,"ctl_27",-0.0654530086108427,0.0667587964943477,-0.021258656658226
"11905","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",7,"ctl_28",-0.00926277222348745,0.152991596712059,0.0643664931646163
"11906","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",8,"ctl_29",-0.0541680096349663,0.0890777677534518,-0.0016616800054943
"11907","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",9,"ctl_30",-0.058355691812007,0.0651186097134139,-0.013184163749891
"11908","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",10,"ctl_31",-0.0163514280520053,0.0990262941496963,0.0209498888696388
"11909","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",11,"ctl_32",-0.0153720721657009,0.120358614367339,0.069295289046471
"11910","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",12,"ctl_33",0.00728851282414135,0.112629460027722,0.0549735929944223
"11911","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",13,"ctl_34",0.0146081937800283,0.142198647322808,0.0918834505385596
"11912","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",14,"ctl_35",-0.460397353678203,-0.269256397820136,-0.37243033552062
"11913","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",15,"ctl_36",-0.0754817139396558,0.0966592677983317,0.00363319681894458
"11914","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",16,"ctl_37",-0.121539425387325,0.0531442055996628,-0.029285127899176
"11915","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",17,"ctl_38",-0.0795945942025616,0.0432658090625088,-0.028290070509543
"11916","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",18,"ctl_39",-0.179996749503503,0.0617290464566636,-0.0502143447467069
"11917","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",19,"ctl_40",0.0253998453896137,0.170415471881325,0.113626404026014
"11918","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",20,"ctl_41",-0.134576782977996,-0.00172643536120141,-0.0858168140898267
"11919","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",21,"ctl_42",-0.0901939243200082,0.0589882968634723,0.00423885030587944
"11920","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",22,"ctl_43",-0.0323311514435626,0.0989363729761388,0.0139946693471584
"11921","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",23,"ctl_44",-0.0392527510938563,0.0858228344694403,0.0096504548591959
"11922","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",24,"ctl_45",-0.116631978924557,0.0676213854889336,-0.0381033791494371
"11923","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",25,"PIK3CA",-0.991966100593985,-0.673216376705345,-0.827949323171688
"11924","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",26,"PIK3CA",-0.335629049351831,-0.145103620834904,-0.234245638696448
"11925","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",27,"PIK3CA",-0.398654106858592,-0.205978666271007,-0.306641049121842
"11926","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",28,"PIK3CB",-0.325965292636981,-0.124257789422298,-0.226284003957358
"11927","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",29,"PIK3CB",-0.206626479008425,-0.0412287206766743,-0.111968010629146
"11928","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",30,"PIK3CB",-0.269538924688978,-0.076478316191361,-0.170131189524227
"11929","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",31,"mTOR",-0.703388200276925,-0.549362937226902,-0.610339908140092
"11930","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",32,"mTOR",-0.679278094955518,-0.459798509148449,-0.578632465640176
"11931","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",33,"mTOR",-0.993603230245063,-0.685984633542096,-0.842276909158763
"11932","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",34,"AKT1",-0.488851377555833,-0.349960763995082,-0.437591909482318
"11933","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",35,"AKT1",-0.499401348223961,-0.331412598624513,-0.414157120887326
"11934","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",36,"AKT1",-0.471053635654452,-0.273516993934482,-0.376472855073526
"11935","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",37,"AKT2",-0.245027258614151,-0.10042085065126,-0.190085571709273
"11936","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",38,"AKT2",-0.0134109243435056,0.130485092930216,0.0660169091044127
"11937","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",39,"AKT2",-0.0633039892180568,0.0887536025541826,0.0123647918628888
"11938","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",40,"AKT3",-0.301095960154949,-0.143842912727286,-0.197942542231392
"11939","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",41,"AKT3",-0.20111503207222,-0.038429032547548,-0.106484786915128
"11940","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",42,"AKT3",-6.57769870033915e-05,0.116635390385292,0.0713912985137427
"11941","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",43,"PLK1",-1.31043234156469,-1.0143572115395,-1.16439625379788
"11942","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",44,"PLK1",-1.83289981513413,-1.5674982742141,-1.70628812908394
"11943","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",45,"PLK1",-0.805254836809128,-0.654886242117299,-0.712808249807623
"11944","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",46,"PLK4",-1.04671983727077,-0.895505746772653,-0.960184767096892
"11945","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",47,"PLK4",-1.26374938259314,-1.02634079646783,-1.15064491466466
"11946","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",48,"PLK4",-0.329511204864911,-0.193421403743906,-0.254761939332893
"11947","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",49,"EGFR",-0.28245010776519,-0.0502617519572967,-0.165523411310493
"11948","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",50,"EGFR",-0.520910166597506,-0.30032084330356,-0.419175251234508
"11949","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",51,"EGFR",-0.401167150572974,-0.242140685529832,-0.331821100686893
"11950","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",52,"ERBB2",-0.516566838780375,-0.319710785617077,-0.42344210247927
"11951","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",53,"ERBB2",-0.537494090515735,-0.37206322668056,-0.441727445996061
"11952","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",54,"ERBB2",-0.382082012908599,-0.204781187378694,-0.308239411240604
"11953","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",55,"ESR1",-0.181359184044419,-0.0254823464296207,-0.109909473715383
"11954","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",56,"ESR1",-0.315259549663248,-0.138847208011292,-0.211485690414078
"11955","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",57,"ESR1",-0.478997849569229,-0.309187968513817,-0.384936029116392
"11956","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",58,"SMO",-0.327154253542914,-0.18585305752595,-0.244212146319566
"11957","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",59,"SMO",-0.405459405077786,-0.250726386550982,-0.343449031093289
"11958","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",60,"SMO",-0.359070914880157,-0.151914307550834,-0.253733850380707
"11959","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",61,"LEF1",-0.236544285582028,0.00446076852737792,-0.118695844027102
"11960","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",62,"LEF1",-0.129894582643621,0.0335182340758932,-0.063677214682543
"11961","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",63,"LEF1",-0.489408053199069,-0.327229465195344,-0.417705911123072
"11962","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",64,"APH1A",-0.358774326775691,-0.212072428152536,-0.304393719629194
"11963","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",65,"APH1A",-0.300262491128603,-0.166586479839024,-0.222280689271882
"11964","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",66,"APH1A",-0.489683593307629,-0.299082794065302,-0.393040921720274
"11965","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",67,"ERBB3",-0.458538873844432,-0.317358193940737,-0.404915244762564
"11966","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",68,"ERBB3",-0.480832025078044,-0.256029631851111,-0.372935994621442
"11967","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",69,"ERBB3",-0.281199671712382,-0.139002210258329,-0.229326020676008
"11968","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",70,"ERBB4",-0.195965926722431,-0.0472534460696254,-0.118389845453601
"11969","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",71,"ERBB4",-0.260018133707436,-0.0846120901264517,-0.174650161340798
"11970","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",72,"ERBB4",-0.233864456807949,-0.0956982326649509,-0.185597804134716
"11971","humi.models.BNB$Builder","X0569_4222341.csv",0.01,"exec_81",73,"MET",-0.287098743241882,-0.0728498376317964,-0.179281323626648
